SNP	Assembly	Annotation_Chromosome	Annotation_Position	Allele_string	Most_severe_consequence	Gene_symbol	Gene_ID	Transcript_ID	Consequence	Impact	Biotype	Exon	Protein_position	Amino_acids
rs860262					intron_variant	JAZF1		ENST00000454041	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs917195					non_coding_transcript_exon_variant	CRHR2		ENST00000341843	upstream_gene_variant	MODIFIER	protein_coding			
rs917195					non_coding_transcript_exon_variant	CRHR2		ENST00000348438	intron_variant	MODIFIER	protein_coding			
rs917195					non_coding_transcript_exon_variant	CRHR2		ENST00000423776	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs917195					non_coding_transcript_exon_variant	CRHR2		ENST00000445981	intron_variant	MODIFIER	protein_coding			
rs917195					non_coding_transcript_exon_variant	CRHR2		ENST00000452278	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs917195					non_coding_transcript_exon_variant	CRHR2		ENST00000462882	non_coding_transcript_exon_variant	MODIFIER	processed_transcript			
rs4720212					intron_variant	AOAH		ENST00000258749	intron_variant	MODIFIER	protein_coding			
rs4720212					intron_variant	AOAH		ENST00000414637	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs4720212					intron_variant	AOAH		ENST00000431169	intron_variant	MODIFIER	protein_coding			
rs4720212					intron_variant	AOAH		ENST00000435386	intron_variant	MODIFIER	protein_coding			
rs4720212					intron_variant	AOAH		ENST00000535891	intron_variant	MODIFIER	protein_coding			
rs13222509					intergenic_variant				intergenic_variant					
rs10232743					upstream_gene_variant	URGCP		ENST00000223341	downstream_gene_variant	MODIFIER	protein_coding			
rs10232743					upstream_gene_variant	MRPS24		ENST00000317534	upstream_gene_variant	MODIFIER	protein_coding			
rs10232743					upstream_gene_variant	URGCP		ENST00000336086	downstream_gene_variant	MODIFIER	protein_coding			
rs10232743					upstream_gene_variant	URGCP		ENST00000402306	downstream_gene_variant	MODIFIER	protein_coding			
rs10232743					upstream_gene_variant	MRPS24		ENST00000414932	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs10232743					upstream_gene_variant	MRPS24		ENST00000418740	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs10232743					upstream_gene_variant	URGCP		ENST00000443736	downstream_gene_variant	MODIFIER	protein_coding			
rs10232743					upstream_gene_variant	URGCP		ENST00000453200	downstream_gene_variant	MODIFIER	protein_coding			
rs10232743					upstream_gene_variant	MRPS24		ENST00000467084	upstream_gene_variant	MODIFIER	processed_transcript			
rs10232743					upstream_gene_variant	MRPS24		ENST00000483330	upstream_gene_variant	MODIFIER	retained_intron			
rs10232743					upstream_gene_variant	URGCP		ENST00000497914	downstream_gene_variant	MODIFIER	processed_transcript			
rs62460065					intron_variant	AEBP1		ENST00000223357	intron_variant	MODIFIER	protein_coding			
rs62460065					intron_variant	POLD2		ENST00000223361	downstream_gene_variant	MODIFIER	protein_coding			
rs62460065					intron_variant	POLD2		ENST00000406581	downstream_gene_variant	MODIFIER	protein_coding			
rs62460065					intron_variant	AEBP1		ENST00000413907	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs62460065					intron_variant	AEBP1		ENST00000431035	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs62460065					intron_variant	AEBP1		ENST00000434445	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs62460065					intron_variant	POLD2		ENST00000436400	downstream_gene_variant	MODIFIER	protein_coding			
rs62460065					intron_variant	POLD2		ENST00000436844	downstream_gene_variant	MODIFIER	protein_coding			
rs62460065					intron_variant	AEBP1		ENST00000449162	downstream_gene_variant	MODIFIER	protein_coding			
rs62460065					intron_variant	AEBP1		ENST00000450684	intron_variant	MODIFIER	protein_coding			
rs62460065					intron_variant	POLD2		ENST00000452185	downstream_gene_variant	MODIFIER	protein_coding			
rs62460065					intron_variant	AEBP1		ENST00000453052	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs62460065					intron_variant	AEBP1		ENST00000454218	downstream_gene_variant	MODIFIER	processed_transcript			
rs62460065					intron_variant	AEBP1		ENST00000455443	downstream_gene_variant	MODIFIER	protein_coding			
rs62460065					intron_variant	POLD2		ENST00000489883	downstream_gene_variant	MODIFIER	retained_intron			
rs62460065					intron_variant	MIR4649		ENST00000582839	downstream_gene_variant	MODIFIER	miRNA			
rs2908296					intron_variant	GCK		ENST00000345378	intron_variant	MODIFIER	protein_coding			
rs2908296					intron_variant	GCK		ENST00000395796	intron_variant	MODIFIER	protein_coding			
rs2908296					intron_variant	GCK		ENST00000403799	intron_variant	MODIFIER	protein_coding			
rs2908296					intron_variant	GCK		ENST00000437084	intron_variant	MODIFIER	protein_coding			
rs2908296					intron_variant	GCK		ENST00000476008	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs878521					downstream_gene_variant	YKT6		ENST00000223369	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000258682	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000346990	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000347193	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000350811	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000353185	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs878521					downstream_gene_variant	CAMK2B		ENST00000353625	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000358707	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000395747	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000395749	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	YKT6		ENST00000421621	downstream_gene_variant	MODIFIER	retained_intron			
rs878521					downstream_gene_variant	YKT6		ENST00000424864	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs878521					downstream_gene_variant	CAMK2B		ENST00000425809	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000440254	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	YKT6		ENST00000447123	downstream_gene_variant	MODIFIER	processed_transcript			
rs878521					downstream_gene_variant	CAMK2B		ENST00000457475	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000466584	downstream_gene_variant	MODIFIER	retained_intron			
rs878521					downstream_gene_variant	CAMK2B		ENST00000489429	downstream_gene_variant	MODIFIER	processed_transcript			
rs878521					downstream_gene_variant	YKT6		ENST00000496112	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000497584	downstream_gene_variant	MODIFIER	processed_transcript			
rs878521					downstream_gene_variant	CAMK2B		ENST00000502837	downstream_gene_variant	MODIFIER	protein_coding			
rs878521					downstream_gene_variant	CAMK2B		ENST00000523845	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000258682	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000346990	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000347193	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000350811	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000353185	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000353625	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000358707	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000395747	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000395749	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000415369	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000421607	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000424197	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000427209	upstream_gene_variant	MODIFIER	processed_transcript			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000440254	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000457475	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000470984	non_coding_transcript_exon_variant	MODIFIER	processed_transcript			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000495819	upstream_gene_variant	MODIFIER	processed_transcript			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000497584	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000502837	upstream_gene_variant	MODIFIER	protein_coding			
rs116913033					non_coding_transcript_exon_variant	CAMK2B		ENST00000523845	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs77211442					intron_variant	AC073325.1		ENST00000443714	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs11983595					intergenic_variant				intergenic_variant					
rs7458670					intergenic_variant				intergenic_variant					
rs2237442					intron_variant	GRB10		ENST00000335866	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000357271	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000398810	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000398812	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000401949	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000402497	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000402578	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000403097	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000406641	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000407526	intron_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000428711	upstream_gene_variant	MODIFIER	protein_coding			
rs2237442					intron_variant	GRB10		ENST00000439599	intron_variant	MODIFIER	protein_coding			
rs720068					intron_variant	RP4-724E13.2		ENST00000420449	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs735048					intron_variant	COBL		ENST00000265136	intron_variant	MODIFIER	protein_coding			
rs735048					intron_variant	COBL		ENST00000395542	intron_variant	MODIFIER	protein_coding			
rs735048					intron_variant	RP4-724E13.2		ENST00000420449	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs735048					intron_variant	COBL		ENST00000431948	intron_variant	MODIFIER	protein_coding			
rs735048					intron_variant	COBL		ENST00000445054	intron_variant	MODIFIER	protein_coding			
rs735048					intron_variant	COBL		ENST00000462395	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs735048					intron_variant	RP4-724E13.2		ENST00000582616	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs10249231					intergenic_variant				intergenic_variant					
rs10950177					intron_variant	RP11-3P22.2		ENST00000435148	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs7790934					intron_variant	AUTS2		ENST00000342771	intron_variant	MODIFIER	protein_coding			
rs7790934					intron_variant	AUTS2		ENST00000403018	intron_variant	MODIFIER	protein_coding			
rs7790934					intron_variant	AUTS2		ENST00000406775	intron_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000570592	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000570829	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000572858	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000573014	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000574203	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000574926	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000575492	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000575853	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000313375	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000345114	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000354613	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000395189	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000414749	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000429400	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000434326	upstream_gene_variant	MODIFIER	protein_coding			
rs6460047					upstream_gene_variant	MLXIPL		ENST00000453275	upstream_gene_variant	MODIFIER	protein_coding			
rs7792074					intergenic_variant				intergenic_variant					
rs35005436					intron_variant	GTF2I		ENST00000573035	intron_variant	MODIFIER	protein_coding			
rs35005436					intron_variant	GTF2I		ENST00000324896	intron_variant	MODIFIER	protein_coding			
rs35005436					intron_variant	GTF2I		ENST00000346152	intron_variant	MODIFIER	protein_coding			
rs35005436					intron_variant	GTF2I		ENST00000353920	intron_variant	MODIFIER	protein_coding			
rs35005436					intron_variant	STAG3L2		ENST00000380775	intron_variant,non_coding_transcript_variant	MODIFIER	transcribed_unprocessed_pseudogene			
rs35005436					intron_variant	GTF2I		ENST00000416070	intron_variant	MODIFIER	protein_coding			
rs35005436					intron_variant	AC083884.8		ENST00000434256	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs35005436					intron_variant	GTF2I		ENST00000443166	downstream_gene_variant	MODIFIER	protein_coding			
rs35005436					intron_variant	AC083884.8		ENST00000450426	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs35005436					intron_variant	GTF2I		ENST00000484840	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs35005436					intron_variant	AC083884.8		ENST00000594967	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs35005436					intron_variant	AC083884.8		ENST00000601921	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs3926926					intron_variant	UPK3B		ENST00000419923	intron_variant	MODIFIER	protein_coding			
rs3926926					intron_variant	UPK3B		ENST00000443097	intron_variant	MODIFIER	protein_coding			
